NP_001530,2280000
NP_001014431,43500
NP_001317440,73500
NP_003356,1410000
NP_689953,699000
NP_004035,2370000
NP_001309363,974000
NP_001244222,4750000
NP_036246,398
NP_003395,5050000
NP_006133,3170000
NP_001269581,3910000
NP_005611,4100000
NP_000416,550
NP_001137435,282000
NP_001284363,15100
NP_001284363,6100
NP_005800,5040000
NP_001244257,61100
NP_000158,34800
NP_001238811,1490
NP_001186699,10400
NP_004942,3530
NP_000734,19800
NP_002149,1500
NP_001776,843000
NP_001012750,122000
NP_001269209,737000
NP_001106273,1010
NP_002044,585000
NP_004111,213000
NP_001138825,14700
NP_001165464,275000
NP_001135779,56600
NP_001971,57400
NP_001177392,88300
NP_000652,6030000
NP_001243,26400
NP_001273637,54400
NP_001786,7990
NP_004512,747000
NP_001293138,2100
NP_001013271,1690
NP_000763,2010
NP_001020419,35000
NP_001939,3690000
NP_000846,1250
NP_004987,82100
NP_001818,1320000
NP_002951,143000
NP_000024,82800
NP_005898,3980
NP_001094073,24000
NP_001160163,31000
NP_005905,1300000
NP_006730,1120000
NP_001265524,1600000
NP_000503,24600
NP_001269121,5070
NP_002989,178000
NP_001268715,585000
NP_001159828,2730000
NP_001243411,566
NP_005518,3150
NP_002145,1900000
NP_005299,3620
NP_001276085,213000
NP_002072,311000
NP_002619,140000
NP_002619,864000
NP_001277236,1280000
NP_001091679,291000
NP_009075,6560
NP_001268425,2650000
NP_001182220,15000
NP_000259,24000
NP_001247421,8900
NP_001247421,1030000
NP_002938,1000000
NP_002907,640000
NP_001265720,510000
NP_002904,111000
NP_000974,10500000
NP_002087,295000
NP_003115,330000
NP_001115,725
NP_000954,10200
NP_000852,6670
NP_001138753,9370
NP_000949,22600
NP_003238,429
NP_001293141,6580
NP_000194,3720
NP_000062,575000
NP_002440,1400
NP_000129,11500
NP_001990,3600
NP_277042,2430
NP_002582,431
NP_005535,4460
NP_000019,149000
NP_002464,7320000
NP_001242941,512000
NP_005415,466
NP_004757,894000
NP_001265272,42900
NP_001239440,107000
NP_001110,162000
NP_054908,3600
NP_001273574,1700
NP_001171983,3560
NP_001309172,863000
NP_940992,3000
NP_000353,195000
NP_005151,244
NP_001164105,1200000
NP_001305253,242000
NP_001128181,1130000
NP_000044,11600
NP_001248343,964
NP_003099,900
NP_001035203,750
NP_001112362,464000
NP_112495,672
NP_001268,36300
NP_066283,128000
NP_001139478,2530
NP_001612,26000
NP_000414,7550
NP_000182,229000
NP_002011,566
NP_002244,7970
NP_001191382,1180000
NP_001267,3460
NP_001073852,1850
NP_001186674,297000
NP_004302,571000
NP_001647,821
NP_109587,619000
NP_001278961,2380
NP_001066,595
NP_001001973,1790000
NP_005165,5300
NP_001034455,360000
NP_001034455,5500
NP_000088,186000
NP_000959,9790000
NP_945187,503000
NP_001263408,764000
NP_001166289,1180000
NP_001231903,120000
NP_001231903,1700
NP_004320,2620
NP_004293,2170
NP_001124388,2630
NP_005266,101000
NP_001257916,9870
NP_002630,1280000
NP_006224,252000
NP_001316832,3040
NP_001005291,4840
NP_001924,490000
NP_006868,880
NP_000011,604
NP_002144,2770
NP_001153047,16700
NP_003125,4250000
NP_001020018,2130
NP_001180286,841000
NP_005028,7610
NP_001245286,589000
NP_001274671,125000
NP_001167567,6130
NP_002632,2520
NP_001264152,13100000
NP_006746,2350000
NP_000336,1260000
NP_001014763,1790000
NP_001158275,2200000
NP_009225,9960
NP_001135811,1480
NP_892023,1900
NP_004636,55900
NP_000812,37500
NP_002199,368
NP_000226,76600
NP_001681,901000
NP_004125,4800000
NP_055555,2420000
NP_002171,32600
NP_000380,3690
NP_001013,8730000
NP_000958,7120000
NP_001846,7700
NP_085059,316
NP_002428,82000
NP_005207,866000
NP_006296,3570000
NP_004102,2290000
NP_001189472,48400
NP_001243068,1640000
NP_006357,149000
NP_001177910,22400
NP_787048,348000
NP_001009186,4650000
NP_006160,1010000
NP_002792,8720
NP_002577,7770
NP_001257420,8010000
NP_001168,167000
NP_001032241,7530
NP_000240,79700
NP_003141,674000
NP_003141,2600
NP_001122082,98700
NP_001269978,1000
NP_001180573,58300
NP_000102,814
NP_001186040,3380000
NP_001269332,4420000
NP_001123584,475000
NP_002906,432000
NP_000173,1420000
NP_001752,1530
NP_001406,2750000
NP_002156,34000
NP_004445,2490
NP_001138784,6420
NP_001124317,2040
NP_004335,230000
NP_001978,10900
NP_001188407,91200
NP_002423,1520
NP_006253,1010
NP_002914,7900
NP_001243034,774000
NP_000945,1410
NP_003901,642000
NP_003326,363
NP_001243048,787000
NP_001140174,12600
NP_001303254,826000
NP_001120662,121000
NP_001135861,54700
NP_001303701,1520000
NP_002152,890000
NP_877421,3740
NP_003802,16800
NP_001231063,1610
NP_001192135,2490
NP_005792,2810000
NP_001291451,2510
NP_002731,121000
NP_005221,2420
NP_005726,75900
NP_001171500,665000
NP_003267,1000000
NP_001027454,460000
NP_001027455,9600
NP_009330,447000
NP_001171549,148000
NP_001275647,4980
NP_056175,352000
NP_001240837,4060000
NP_001007232,1930
NP_006209,4840
NP_006210,5670
NP_004949,91800
NP_001245262,NaN
NP_001153441,59500
NP_001273620,10300
NP_004337,105000
NP_001215,89200
NP_570629,2840
NP_001021,7790000
NP_002369,4580
NP_003206,1040
NP_001129472,8670
NP_001161709,780
NP_001161708,860
NP_002022,232
NP_055692,18900
NP_056076,63500
NP_001333667,79300
NP_001121143,2890
NP_573566,1170000
NP_006102,1230000
NP_009140,13400000
NP_000068,2420000
NP_004927,2090
NP_001253,306000
NP_001306143,128000
NP_002102,12200
NP_001106819,325000
NP_001317287,6500
NP_001160167,5940
NP_004161,2810
NP_001180422,26600
NP_000421,1260000
NP_006491,388000
NP_001325,4150
NP_000387,578
NP_001181883,5600
NP_001181885,1100
NP_000242,364000
NP_002073,10400
NP_001268652,3710
NP_001073143,3410
NP_000399,710000
NP_001278937,297000
NP_003136,193000
NP_001284348,2860
NP_000685,98300
NP_001025181,7300
NP_006177,4120
NP_004979,2250
NP_005353,1610
NP_001011548,1690
NP_005354,3290
NP_001011544,299
NP_002824,17100
NP_001128524,589
NP_001265568,3840000
NP_001265569,99000
NP_005737,595000
NP_001124,25800
NP_006494,1090000
NP_001166166,709000
NP_000040,1700
NP_997512,2100
NP_000934,272000
NP_001171712,2130000
NP_001317103,44100
NP_001120793,1390000
NP_003472,1010000
NP_001310231,18700
NP_001310250,3900
NP_001128516,63800
NP_001268364,72200
NP_001139438,140000
NP_001139438,2500
NP_000283,31700
NP_001116142,17600
NP_001265580,1240000
NP_002898,857000
NP_001028886,1020000
NP_001028886,1100
NP_000480,42700
NP_005197,534000
NP_005197,57000
NP_005198,271000
NP_001005369,48200
NP_000842,353
NP_006169,457000
NP_004055,29900
NP_060087,2620
NP_001303261,260000
NP_001018065,140000
NP_001229569,1400
NP_000981,5020000
NP_000960,9730000
NP_000973,10100000
NP_000982,8520000
NP_001004,7130000
NP_001000,6150000
NP_001005,422000
NP_005900,417000
NP_005462,594000
NP_006145,45400
NP_001123617,59000
NP_001181973,11000
NP_001269028,370
NP_001269029,11000
NP_001269030,410000
NP_009055,59700
NP_003861,2440000
NP_036337,7890
NP_001171649,273000
NP_001265432,112000
NP_002862,270000
NP_001298122,607000
NP_001139130,3430
NP_006127,971000
NP_001193469,NaN
NP_004921,3050000
NP_001403,1290000
NP_000684,140000
NP_001259002,1180000
NP_001795,1500
NP_000983,8180000
NP_002514,1550
NP_008818,24600
NP_005994,641000
NP_000370,598
NP_001136277,3100
NP_001688,2440000
NP_001180411,1200
NP_001180412,9600
NP_001180414,337000
NP_006842,32000
NP_001116319,1740
NP_001020016,15000
NP_002717,156000
NP_002386,357000
NP_001002258,28400
NP_001257932,105000
NP_001003679,685
NP_000626,562
NP_001269045,6070
NP_000440,25800
NP_001316991,49400
NP_003097,3100
NP_000337,9630
NP_001135753,983000
NP_001001438,259000
NP_001230903,5280
NP_001230904,1700
NP_001184044,119000
NP_001295182,1280000
NP_001295182,2700
NP_001034579,48800
NP_001106212,777
NP_000865,1220
NP_003480,737
NP_003265,6600
NP_002965,4740
NP_004629,48200
NP_000169,665000
NP_001293084,4160000
NP_001278974,65900
NP_001277154,26300
NP_006608,73900
NP_008879,103000
NP_000472,1940
NP_001020276,9400
NP_001020276,1100
NP_001258670,278000
NP_001884,1100
NP_620693,188000
NP_001276839,295000
NP_001271206,855000
NP_001271206,8500
NP_624302,2190
NP_005559,3280
NP_002505,5500
NP_001271280,16400
NP_005642,862
NP_001020331,207000
NP_001120690,355000
NP_075385,314000
NP_001074324,3900
NP_002850,1900
NP_001230685,640
NP_079433,2600
NP_001736,38000
NP_001278623,21200
NP_004750,129000
NP_001009932,9320
NP_000687,608000
NP_000986,6780000
NP_003232,286
NP_653164,81800
NP_005561,1170000
NP_000608,4750
NP_001182122,739000
NP_689511,7800
NP_001182122,2700
NP_001138301,343
NP_004095,1950000
NP_001251,30500
NP_002018,155000
NP_001189487,8970
NP_001193903,155000
NP_001008800,4250000
NP_055578,254000
NP_064647,4700
NP_003312,3500000
NP_001173,1400
NP_001188306,1400000
NP_004350,140000
NP_001122400,96400
NP_036216,911
NP_001035891,45600
NP_057427,43700
NP_001123912,3480000
NP_001269090,317000
NP_001299602,175000
NP_001596,929000
NP_001014437,1200
NP_644802,2800
NP_001014437,324000
NP_001265660,152000
NP_006504,1080000
NP_055449,83700
NP_000361,18900
NP_006113,659
NP_000937,193000
NP_000938,196000
NP_001216,7850
NP_001276841,34400
NP_001652,4730
NP_001177951,79400
NP_005186,26600
NP_002786,1580000
NP_002785,2300000
NP_004517,1150000
NP_001239536,2620
NP_000009,770000
NP_062535,56300
NP_006812,216000
NP_055211,26000
NP_006818,1370000
NP_067062,310000
NP_001005743,88700
NP_001005744,430
NP_001191345,1620
NP_001155879,7600
NP_001281267,8240
NP_001123500,40000
NP_015557,17200
NP_055054,467000
NP_005331,4930000
NP_001159715,21000
NP_001265138,151000
NP_006258,222000
NP_001034556,16400
NP_001263189,1330
NP_001095915,1120
NP_001269707,1460
NP_001107854,29900
NP_001070651,1500
NP_001159574,335000
NP_063937,62800
NP_002084,299000
NP_001177344,29500
NP_002095,1820
NP_005411,1940
NP_000783,810
NP_001127845,129000
NP_001182531,386000
NP_001078955,2800
NP_003438,633
NP_001186687,159000
NP_003866,810000
NP_001091738,25300
NP_000067,15300
NP_005581,357000
NP_001091645,4440
NP_000212,1830
NP_000212,4700
NP_004155,12800
NP_001019245,170000
NP_002063,69700
NP_001017998,139000
NP_005521,834000
NP_001158727,2290
NP_001035091,4410
NP_001046,19700
NP_001302,4060000
NP_004986,11100
NP_000300,75600
NP_001108628,3380000
NP_000108,1130000
NP_001027017,217000
NP_000103,8840
NP_001027018,46500
NP_004146,82000
NP_001193943,4330000
NP_004780,1800
NP_003467,12300
NP_003923,4070000
NP_000310,88100
NP_001124496,3900
NP_000310,350
NP_001124495,1200
NP_001287964,46500
NP_003361,1010000
NP_001005360,5100
NP_001005362,1800
NP_001005361,384000
NP_001304111,386000
NP_001152,240000
NP_001177871,1240
NP_003311,580
NP_001310998,69400
NP_001230806,18600
NP_000402,7970
NP_055523,24400
NP_055552,674
NP_001252,3700
NP_001186211,110
NP_001186211,37500
NP_001013275,37000
NP_000301,1040000
NP_001030168,11900000
NP_001269836,3530000
NP_001243650,3560000
NP_001148,1120000
NP_001238935,105000
NP_001013456,397000
NP_001013456,2000
NP_004851,135000
NP_001238968,578000
NP_004628,1780000
NP_001182257,131000
NP_001258967,145000
NP_001017979,9830
NP_004571,71500
NP_001035532,2790
NP_001124436,2100
NP_001124436,898
NP_001278892,526000
NP_001186778,415000
NP_004081,331000
NP_002419,613
NP_001120844,741
NP_001073918,2180
NP_001276325,62900
NP_620614,560
NP_001122319,420
NP_001122317,11000
NP_001122320,2000
NP_004126,587000
NP_000145,421000
NP_001191455,1510000
NP_001132929,583000
NP_000358,231000
NP_000050,1470
NP_000766,5790
NP_001104262,34100
NP_005325,3900
NP_001020413,21700
NP_001193676,55500
NP_001193676,6300
NP_000373,1210000
NP_001071,36100
NP_000405,632000
NP_002802,1250000
NP_003329,61700
NP_001248377,37200
NP_000447,4320
NP_000190,49700
NP_001660,2150
NP_036580,194000
NP_001019978,1330
NP_000209,2590
NP_001164558,3760
NP_001230301,13600
NP_776297,590
NP_001121370,1030
NP_001243888,1540
NP_001107803,35000
NP_059984,3540
NP_006511,517000
NP_001138621,119000
NP_066569,2410
NP_004577,106000
NP_001311068,251
NP_005035,2370
NP_001160165,6310
NP_001300888,390
NP_001020279,609
NP_001105,2510
NP_000466,5110
NP_001177835,434000
NP_001119522,1510000
NP_001119523,3000
NP_001129581,651
NP_002336,23800
NP_002716,53600
NP_001290,42400
NP_001230,67400
NP_001171434,82000
NP_001191111,3070
NP_001191112,530
NP_002489,2660
NP_001180462,5650
NP_001335342,580
NP_004051,1860
NP_001189405,118000
NP_055037,508000
NP_001317178,4200000
NP_003794,141
NP_001291380,3280000
NP_005959,2780000
NP_112480,6800
NP_001307540,1260000
NP_002255,287000
NP_001036005,355000
NP_001294965,1700
NP_001093896,7200
NP_001093898,1900
NP_066982,2200
NP_001093896,333000
NP_003638,3750
NP_001265627,372000
NP_006225,418000
NP_002749,52100
NP_001172006,5570000
NP_001166,9710
NP_001008539,11900
NP_001128659,453000
NP_001091674,2560000
NP_005410,21300
NP_001265869,157000
NP_001307858,98100
NP_000170,280000
NP_004514,112000
NP_003362,72300
NP_001076799,736
NP_001334942,1120
NP_001287705,53200
NP_001284477,15400
NP_003424,8570
NP_003426,683
NP_001099007,1560
NP_001269585,15200
NP_001269585,2900
NP_005769,83400
NP_001279998,3450
NP_005827,201000
NP_001245352,736000
NP_000180,306000
NP_002106,1170
NP_004084,40300
NP_001953,17500
NP_002940,83600
NP_003146,22600
NP_001338,1790
NP_001287992,1970
NP_001317036,1300
NP_003240,400000
NP_001128713,1100000
NP_006126,2580000
NP_001257766,2060000
NP_000200,4940
NP_005378,257000
NP_001476,2510
NP_001159647,NaN
NP_000703,517000
NP_005975,573000
NP_006238,484000
NP_005021,139000
NP_001275658,1730
NP_001229784,225000
NP_001020764,5700
NP_001020764,304000
NP_009014,1370
NP_001265435,184000
NP_001087,3010000
NP_942127,11000
NP_000083,1700
NP_001107643,45200
NP_001239225,112000
NP_055958,510000
NP_003840,1220000
NP_002452,115000
NP_005014,59400
NP_004573,285000
NP_001137533,472000
NP_001091868,1030000
NP_001091868,440
NP_001107645,385000
NP_001026971,2000
NP_001026971,149000
NP_001826,2670
NP_001127768,8730
NP_001288005,412000
NP_001116080,339000
NP_003629,534
NP_001290181,15800
NP_001304996,1290
NP_005025,1140000
NP_001001894,2360
NP_001272318,3180
NP_599031,690
NP_599032,9870
NP_001121675,17500
NP_001159968,319000
NP_001257904,15000
NP_001257906,6100
NP_001257904,323000
NP_004913,279000
NP_006704,14800000
NP_001119603,30200
NP_001284,641000
NP_000048,52300
NP_002878,1210000
NP_003316,14100
NP_004984,45200
NP_000323,6000
NP_001007027,13000
NP_003209,13900
NP_000525,24900
NP_000526,37200
NP_000716,287
NP_003961,1940
NP_004143,2600
NP_003671,2030000
NP_001032411,700000
NP_001193638,97200
NP_006243,6430
NP_068814,36100
NP_001171562,166000
NP_001670,458000
NP_001257291,555000
NP_001257291,13000
NP_001231653,1670000
NP_005010,350
NP_004434,246
NP_001268694,10900
NP_004435,14800
NP_001291465,579
NP_001188467,1380
NP_000254,22900
NP_000144,1510
NP_001186128,2380000
NP_002039,40700
NP_068776,863
NP_001300834,48200
NP_001159579,197
NP_001017423,5600
NP_001017423,830000
NP_003818,891000
NP_001128719,711000
NP_001960,745000
NP_001037,67900
NP_002801,797000
NP_001379,277000
NP_005252,210
NP_001122322,22800
NP_001243576,11900
NP_001229849,9150
NP_001243064,904000
NP_001092046,89300
NP_009057,5030000
NP_005917,222000
NP_001128509,7150
NP_001185624,3360
NP_000174,1560000
NP_005529,2160
NP_006001,1650000
NP_000244,1570
NP_001171905,333
NP_001193937,960
NP_001182555,3040
NP_005928,10400
NP_006523,14600
NP_001003694,210
NP_001305979,10600
NP_001218,79500
NP_001220,63100
NP_001217,34000
NP_001114,677000
NP_001114,8700
NP_001020278,304000
NP_056655,210
NP_056656,480
NP_002283,10100
NP_001791,1580
NP_004923,3830
NP_001295321,5070
NP_001304156,634
NP_001207418,62900
NP_004924,1110
NP_004487,8090
NP_005070,2130000
NP_001020424,400
NP_001274072,4100
NP_001229793,1730
NP_001129498,1270000
NP_001003796,2270000
NP_006185,32700
NP_001317186,1080000
NP_005253,29400
NP_001027565,689000
NP_000427,2460000
NP_001001713,2920
NP_001273345,211000
NP_001032360,1450000
NP_001187,177000
NP_001003713,516000
NP_001033582,24800
NP_001001503,37000
NP_066553,133000
NP_003674,141000
NP_004981,623000
NP_852478,55800
NP_001293120,469000
NP_001317238,6700
NP_001036004,74100
NP_001263204,1800
NP_001018024,51900
NP_001018025,2520
NP_001184259,40100
NP_003907,13400
NP_001120865,475000
NP_008817,4060000
NP_009031,2800000
NP_006028,27600
NP_001254739,2050000
NP_852131,1200
NP_001077383,548000
NP_001269360,2520
NP_003621,59400
NP_001276790,697
NP_110388,1040
NP_478679,3140
NP_003610,268
NP_001172001,14900
NP_001193978,1960
NP_001291441,22500
NP_001164185,44200
NP_060389,39600
NP_001307531,1520
NP_057514,11200
NP_055401,715
NP_001307572,6530
NP_058636,10100
NP_001035514,698
NP_067077,87700
NP_001247403,218000
NP_057642,8160
NP_060596,44500
NP_056536,67300
NP_057615,10600
NP_001123613,811
NP_001167571,24200
NP_071732,8240
NP_001188401,810
NP_001317121,241000
NP_001159709,11200
NP_071416,2910
NP_203131,15000
NP_068756,88300
NP_071322,2550
NP_113647,5490
NP_001258523,6520
NP_075555,2230
NP_112598,14000
NP_001008727,8640
NP_477520,5060
NP_001123628,951
NP_001300621,46300
NP_665807,5090000
NP_001300951,88500
NP_001273485,577
NP_066407,235000
NP_001295083,2040
NP_001230702,18500
NP_852466,1540
NP_115753,797000
NP_001265414,45100
NP_001284578,46800
NP_001012474,869000
NP_000356,12800000
NP_001559,640000
NP_006799,798000
NP_000305,11000
NP_997465,4350
NP_001290432,308000
NP_009216,117000
NP_542786,585000
NP_001189418,453000
NP_066299,24000
NP_524147,6710000
NP_001025057,3240
NP_001092,46000000
NP_005043,107000
NP_001191439,7710000
NP_001014,7910000
NP_001309831,3500
NP_001309831,58400
NP_001191331,1950000
NP_006295,854000
NP_001269161,1780000
NP_002957,6680000
NP_001034891,1950000
NP_426359,3100
NP_001011546,3910000
NP_004115,732000
NP_005361,395000
NP_068747,458000
NP_001139754,437000
NP_057238,11400
NP_001229573,648000
NP_001238965,216000
NP_001817,1660000
NP_057215,670000
NP_001008540,27500
NP_003331,599000
NP_003960,1080000
NP_001104582,866000
NP_003339,1920000
NP_057406,1460000
NP_940983,9180
NP_005712,1990000
NP_001005386,2940000
NP_005727,1020000
NP_055021,94000
NP_001137359,995000
NP_001137359,1900
NP_001650,18300
NP_068809,463000
NP_001035809,1020000
NP_001010942,2130000
NP_002877,142000
NP_001257997,1000
NP_660087,153000
NP_000997,6930000
NP_000978,12300000
NP_005780,1830000
NP_068808,2570
NP_001240308,5310000
NP_002361,1440000
NP_004104,6060
NP_000979,9270000
NP_002193,8400
NP_004682,251000
NP_000272,424000
NP_000989,5740000
NP_001300870,4020000
NP_001241667,65600
NP_057184,143000
NP_001035714,2390
NP_002148,17200000
NP_037468,132000
NP_000230,5480
NP_001290472,1210000
NP_001027392,400000
NP_003156,430
NP_004039,5300000
NP_001335,67000
NP_001129071,6810
NP_006423,342000
NP_001258663,1770000
NP_006814,1760
NP_000988,1450000
NP_004117,281000
NP_001005849,4420000
NP_001273632,822000
NP_005819,116000
NP_060058,563000
NP_001274,93200
NP_006760,21300
NP_001308967,1100000
NP_001305115,7310000
NP_002131,19000
NP_001305116,97000
NP_036611,2670000
NP_001273696,5080
NP_001096139,96600
NP_036588,326000
NP_005714,10000
NP_001002,10900000
NP_001008709,490000
NP_001008709,1800
NP_002700,1590000
NP_001316851,7760000
NP_001122298,56300
NP_001317141,1120000
NP_001186092,1700000
NP_001186092,3500
NP_001003,8160000
NP_001010,5020000
NP_001011,7330000
NP_003333,172000
NP_001189427,334000
NP_006752,6890000
NP_001020241,11900000
NP_001016,6380000
NP_072045,8210000
NP_001023,9290000
NP_001008,5540000
NP_001006,7790000
NP_001291393,1980000
NP_003086,2810000
NP_003087,3540000
NP_055278,697000
NP_009011,490000
NP_001278845,5290000
NP_004588,4690000
NP_808210,5900
NP_001265585,3060000
NP_001722,5240
NP_066932,23200000
NP_001654,487000
NP_057359,4910
NP_001240605,112000
NP_000963,12000000
NP_002687,129000
NP_001193765,10700
NP_001243231,1030000
NP_001127757,6170
NP_001120668,2900
NP_001120666,3800
NP_001120667,203000
NP_001120871,29500
NP_000998,7080000
NP_001009552,44700
NP_001135417,5390
NP_004031,237000
NP_000975,6700000
NP_001001,8910000
NP_003376,2520
NP_001029249,60100000
NP_003509,423000
NP_004152,799000
NP_001287725,10600000
NP_000969,4750000
NP_001010935,238000
NP_003330,1090000
NP_001017,5880000
NP_001019,9580000
NP_001020,5780000
NP_001022,11500000
NP_001269467,2180000
NP_066951,491000
NP_055063,2820000
NP_005264,1090000
NP_000980,8420000
NP_000991,12100000
NP_000984,5880000
NP_009035,8250000
NP_000985,5500000
NP_000966,4910000
NP_001186731,30000
NP_000964,8750000
NP_001287910,27400000
NP_001287910,1600
NP_000792,2550000
NP_114102,846
NP_001129064,15600000
NP_001029102,364000
NP_002077,766000
NP_001230808,796000
NP_008839,11000
NP_061485,1430000
NP_001025177,793000
NP_055047,181000
NP_536351,6800
NP_001070957,8500
NP_001070956,5800
NP_001243343,136000
NP_000936,18800
NP_001129171,10700000
NP_003328,139000
NP_001171062,443000
NP_003088,2450
NP_001005781,1300000
NP_001032583,4540000
NP_006510,200000
NP_000990,9160000
NP_008861,1950000
NP_005265,1080000
NP_001015,6480000
NP_001137232,12700000
NP_006089,4560000
NP_000882,62400
NP_001186883,311000
NP_001186822,51700
NP_003159,367000
NP_003336,2910000
NP_003000,4220
NP_066926,12900000
NP_003271,3750
NP_002706,1240000
NP_004550,3080000
NP_001258847,147000
NP_001269314,739000
NP_001138632,1500000
NP_001138632,2620000
NP_005150,7180000
NP_001243284,1570000
NP_001393,14300000
NP_004107,10900
NP_006073,16200000
NP_001265481,1440000
NP_006079,18800000
NP_001886,751000
NP_001171675,1700000
NP_003520,50000000
NP_859064,11200
NP_000509,873
NP_001004067,1980
NP_000175,11400
NP_000508,25300
NP_001193992,112000
NP_003695,4000
NP_001116153,8370
NP_001278907,112000
NP_001171938,21900
NP_001542,296000
NP_001035111,11400
NP_001157962,838
NP_004568,803000
NP_001161054,45000
NP_004457,21400
NP_002644,27900
NP_001036024,593000
NP_001036024,2800
NP_001091059,172000
NP_001098016,3800
NP_001098016,248000
NP_001157108,180
NP_001509,910000
NP_127494,800
NP_001086,5620
NP_001122299,2950
NP_003550,96700
NP_003623,32500
NP_872634,79700
NP_004417,4960
NP_001180,427
NP_001310,4160
NP_001185771,3760000
NP_001027460,24500
NP_001161870,17000
NP_001278644,6260
NP_001015885,1190000
NP_001184175,8810
NP_001239126,2480
NP_077312,2320
NP_001177931,1550000
NP_006159,2730
NP_000205,1280
NP_005036,250
NP_005409,11400
NP_001075109,913000
NP_001075109,180
NP_003174,10500
NP_001478,85100
NP_001164221,978
NP_001163,7160
NP_006754,6420
NP_001107781,6600
NP_001305122,42300
NP_001551,4640
NP_001307028,72700
NP_001103,33800
NP_001103,1900
NP_079539,2900
NP_001494,618
NP_005555,3230
NP_001271159,1040
NP_001317159,60000
NP_005943,NaN
NP_000187,2330
NP_001304101,1860
NP_005612,5070
NP_001258535,2670000
NP_001307967,7360
NP_001254537,1440
NP_001287783,3900
NP_001243661,2170
NP_009045,24200
NP_064576,218000
NP_071942,334000
NP_060611,257000
NP_001177793,287000
NP_114108,160000
NP_150597,439000
NP_001308899,166000
NP_112570,201000
NP_061870,223000
NP_001287829,735000
NP_115865,457000
NP_872578,248000
NP_110390,276000
NP_149073,247000
NP_001284488,15400
NP_001275514,47500
NP_775762,15900
NP_705831,113000
NP_000977,5150000
NP_001290400,268000
NP_066357,800000
NP_001120700,639000
NP_001138574,33700
NP_001019397,3130000
NP_001653,441000
NP_004441,4350000
NP_001656,368000
NP_000972,13200000
NP_001018118,1500000
NP_003008,6300000
NP_001008528,37600
NP_940932,35000
NP_001008529,8700
NP_002098,732000
NP_001032242,171000
NP_001167579,810
NP_056437,100000
NP_001231800,595000
NP_001231800,24000
NP_001291288,820
NP_001167004,1270
NP_001018066,4800
NP_001278789,18200
NP_004516,683
NP_009087,742
NP_009088,724
NP_001158,29300
NP_001158213,879
NP_004420,7310
NP_001164603,37100
NP_004454,853
NP_001191395,2700
NP_001164402,1300
NP_006734,2160000
NP_001138918,1440
NP_001001487,5500
NP_001186109,28100
NP_001005855,942
NP_061820,2490000
NP_001258828,1010
NP_001159932,1970
NP_001257711,606000
NP_006215,404000
NP_000420,1530
NP_002626,1090000
NP_001505,140000
NP_061826,5990
NP_004187,1400
NP_001138778,221000
NP_001157882,218000
NP_001163931,29100
NP_001163935,11700
NP_005850,320000
NP_689449,96200
NP_000127,728
NP_005517,64200
NP_001070962,41000
NP_001248332,1800
NP_002004,2760000
NP_001271226,400
NP_005660,707000
NP_003095,1530000
NP_004492,5340000
NP_004492,11000
NP_002456,2420
NP_001263397,2560
NP_006075,1100
NP_055195,9900
NP_996800,10800
NP_000915,661
NP_001020374,1620000
NP_001020374,11000
NP_003119,1180000
NP_842565,5000
NP_001029097,41000
NP_001029097,477000
NP_005216,2000
NP_001116293,590000
NP_003002,7090000
NP_002967,515
NP_001182356,2010000
NP_001035370,3490
NP_004505,28300
NP_001001890,24600
NP_006500,3620
NP_001001556,48200
NP_001001556,4500
NP_000471,601
NP_001244290,156000
NP_631895,3600
NP_004379,8300
NP_001435,4840000
NP_001120965,1020
NP_001099000,3810000
NP_004526,2990
NP_001161153,17800
NP_001091742,295000
NP_066362,246000
NP_006426,16000
NP_003477,1030000
NP_001929,644000
NP_003214,93100
NP_001269621,363
NP_001001998,374000
NP_001096123,23600
NP_001229268,2300000
NP_001001331,659
NP_004619,44200
NP_001156757,500000
NP_001793,21000
NP_000082,267
NP_000267,53600
NP_000923,184000
NP_001077061,2060
NP_001305133,24000
NP_001001522,4420000
NP_005079,39100
NP_005578,2800
NP_001165365,13400
NP_001035861,5040
NP_000847,1920
NP_001352,163000
NP_005391,12000
NP_001003941,657000
NP_001158508,1700
NP_001273663,12200
NP_004847,255000
NP_004847,3900
NP_001265522,113000
NP_004042,55900
NP_002157,1410
NP_002999,905
NP_003416,398
NP_001933,621
NP_001313472,3180
NP_001017371,69600
NP_004940,2120
NP_004940,2800
NP_002158,89000
NP_005316,616000
NP_000971,7860000
NP_002154,581
NP_000714,1050
NP_001091102,3050
NP_002746,488000
NP_000450,503
NP_002005,2770000
NP_000293,540000
NP_006175,577000
NP_001137465,7200
NP_000961,8640000
NP_001059,151000
NP_000769,1740
NP_001011666,4560
NP_005091,66300
NP_653080,740
NP_003553,852000
NP_001160096,25100
NP_001138241,56700
NP_001714,1100
NP_000841,119000
NP_002720,5000
NP_898830,27900
NP_874389,54000
NP_005925,66100
NP_001269370,8440
NP_001744,334000
NP_000657,260000
NP_001184033,8910
NP_001182612,9080
NP_006282,61500
NP_001165289,2310
NP_001803,14100
NP_116126,489000
NP_000308,31100
NP_001005376,11000
NP_001005376,12100
NP_000422,88900
NP_000115,20300
NP_000584,59200
NP_005751,165000
NP_001243101,191
NP_001129036,8380
NP_001274461,215
NP_001138610,155000
NP_001273006,764000
NP_000149,711000
NP_004944,1100
NP_937885,980
