Gene,Growth
2124.1,1
5507.1,1
221613.1,1
55764.1,1
7791.1,1
6523.1,1
1399.1,1
2949.1,1
3642.1,1
9022.1,1
2264.1,1
100129654.1,1
353.1,1
1618.1,1
83439.1,1
3939.1,1
56666.1,1
401115.1,1
9232.1,1
284293.1,1
63932.1,1
80336.1,1
9094.1,1
1654.1,1
245806.1,1
11040.1,1
57758.1,1
3135.1,1
137886.1,1
220988.1,1
57658.1,1
6370.1,1
5473.1,1
389125.1,1
10052.1,1
2525.1,1
79968.1,1
116441.1,1
51218.1,1
9141.1,1
132001.1,1
579.1,1
79770.1,1
285852.1,1
54732.1,1
29082.1,1
2979.1,1
80705.1,1
5321.1,1
54823.1,1
392390.1,1
79648.1,1
3833.1,1
389376.1,1
10783.1,1
3633.1,1
654502.1,1
27069.1,1
57447.1,1
642.1,1
79741.1,1
51176.1,1
10595.1,1
245802.1,1
55132.1,1
57210.1,1
29851.1,1
220992.1,1
55346.1,1
10466.1,1
10365.1,1
54567.1,1
134430.1,1
9858.1,1
2188.1,1
388630.1,1
64407.1,1
116986.1,1
6199.1,1
80174.1,1
23585.1,1
54626.1,1
219473.1,1
259283.1,1
8541.1,1
56992.1,1
245927.1,1
283489.1,1
374393.1,1
219654.1,1
5721.1,1
140894.1,1
84725.1,1
29948.1,1
401387.1,1
9562.1,1
51564.1,1
54971.1,1
253152.1,1
100507341.1,1
84033.1,1
9836.1,1
5445.1,1
79729.1,1
3883.1,1
79788.1,1
3488.1,1
64816.1,1
57335.1,1
27173.1,1
56901.1,1
9885.1,1
3241.1,1
254158.1,1
50808.1,1
10637.1,1
55183.1,1
6248.1,1
4135.1,1
57047.1,1
83481.1,1
10.1,1
245936.1,1
28978.1,1
5673.1,1
7168.1,1
64841.1,1
2272.1,1
11027.1,1
283171.1,1
127124.1,1
10010.1,1
81797.1,1
8698.1,1
51069.1,1
160065.1,1
9869.1,1
54801.1,1
353500.1,1
163087.1,1
196374.1,1
11034.1,1
51375.1,1
63977.1,1
79998.1,1
4693.1,1
440400.1,1
79585.1,1
9791.1,1
135228.1,1
200845.1,1
3001.1,1
7481.1,1
10659.1,1
58486.1,1
401474.1,1
26532.1,1
8125.1,1
400961.1,1
7423.1,1
23641.1,1
114881.1,1
353091.1,1
832.1,1
79657.1,1
119679.1,1
79837.1,1
10225.1,1
57549.1,1
5672.1,1
1890.1,1
340542.1,1
374403.1,1
7142.1,1
284274.1,1
5609.1,1
1802.1,1
27136.1,1
147645.1,1
442184.1,1
100131439.1,1
4800.1,1
90317.1,1
375035.1,1
22898.1,1
4694.1,1
11188.1,1
1672.1,1
10989.1,1
338785.1,1
10561.1,1
10963.1,1
23676.1,1
27248.1,1
64798.1,1
10550.1,1
134083.1,1
64863.1,1
1845.1,1
2268.1,1
8717.1,1
128346.1,1
22983.1,1
89.1,1
64837.1,1
84888.1,1
5911.1,1
26585.1,1
26648.1,1
3679.1,1
3912.1,1
148398.1,1
56910.1,1
25880.1,1
2167.1,1
284486.1,1
2931.1,1
3567.1,1
11236.1,1
3454.1,1
8707.1,1
26952.1,1
1876.1,1
100188893.1,1
200504.1,1
7326.1,1
81706.1,1
64854.1,1
3012.1,1
283807.1,1
85358.1,1
93081.1,1
7441.1,1
114783.1,1
2153.1,1
1565.1,1
3060.1,1
253635.1,1
2622.1,1
401934.1,1
6626.1,1
6346.1,1
3433.1,1
22982.1,1
7352.1,1
337879.1,1
129804.1,1
10941.1,1
54583.1,1
390323.1,1
1457.1,1
9936.1,1
7039.1,1
388818.1,1
8290.1,1
23174.1,1
10613.1,1
91978.1,1
7569.1,1
5138.1,1
2001.1,1
54619.1,1
390072.1,1
57644.1,1
3543.1,1
10424.1,1
55301.1,1
117155.1,1
54541.1,1
1984.1,1
92335.1,1
3586.1,1
112487.1,1
1033.1,1
116729.1,1
51002.1,1
4991.1,1
51265.1,1
1188.1,1
8986.1,1
79862.1,1
3399.1,1
26499.1,1
132789.1,1
4940.1,1
57573.1,1
1781.1,1
9419.1,1
7345.1,1
116534.1,1
56647.1,1
493869.1,1
283111.1,1
283635.1,1
144195.1,1
8741.1,1
8879.1,1
126231.1,1
56169.1,1
4901.1,1
84557.1,1
9497.1,1
4773.1,1
10473.1,1
388394.1,1
387264.1,1
9446.1,1
375287.1,1
11250.1,1
6603.1,1
10750.1,1
6016.1,1
29108.1,1
2324.1,1
3995.1,1
51616.1,1
6877.1,1
255919.1,1
57538.1,1
344018.1,1
55031.1,1
83549.1,1
6398.1,1
84932.1,1
6291.1,1
4157.1,1
2019.1,1
9167.1,1
255520.1,1
27199.1,1
162993.1,1
63929.1,1
91612.1,1
254225.1,1
219749.1,1
84692.1,1
51278.1,1
1063.1,1
89932.1,1
53344.1,1
51307.1,1
344901.1,1
5467.1,1
100272147.1,1
9495.1,1
2752.1,1
51248.1,1
2762.1,1
6374.1,1
6183.1,1
1401.1,1
162963.1,1
2677.1,1
23483.1,1
57639.1,1
54951.1,1
79828.1,1
85290.1,1
219436.1,1
8843.1,1
408187.1,1
1415.1,1
340485.1,1
10016.1,1
5873.1,1
338322.1,1
123876.1,1
57124.1,1
4239.1,1
80110.1,1
3133.1,1
84159.1,1
200035.1,1
399968.1,1
23524.1,1
121340.1,1
10773.1,1
3996.1,1
4059.1,1
65990.1,1
119504.1,1
4250.1,1
85377.1,1
29990.1,1
123606.1,1
147837.1,1
11046.1,1
26338.1,1
3950.1,1
8241.1,1
8131.1,1
7001.1,1
65082.1,1
139728.1,1
796.1,1
1785.1,1
116113.1,1
10388.1,1
79714.1,1
25850.1,1
91409.1,1
25934.1,1
3887.1,1
8945.1,1
152098.1,1
6776.1,1
4331.1,1
148479.1,1
113091.1,1
51301.1,1
644100.1,1
1801.1,1
121268.1,1
388327.1,1
342908.1,1
8869.1,1
6847.1,1
54838.1,1
11094.1,1
4712.1,1
92483.1,1
79961.1,1
387787.1,1
387775.1,1
124454.1,1
105375355.1,1
340481.1,1
159013.1,1
168455.1,1
51087.1,1
9626.1,1
11070.1,1
1289.1,1
388595.1,1
55388.1,1
7941.1,1
26045.1,1
9569.1,1
126328.1,1
4589.1,1
5731.1,1
196792.1,1
23313.1,1
132243.1,1
83694.1,1
124401.1,1
151525.1,1
6691.1,1
84279.1,1
342909.1,1
51025.1,1
649.1,1
3083.1,1
54482.1,1
6880.1,1
83442.1,1
285888.1,1
147657.1,1
254786.1,1
92342.1,1
144233.1,1
140609.1,1
84295.1,1
140901.1,1
3605.1,1
286319.1,1
8635.1,1
23385.1,1
6573.1,1
7410.1,1
79644.1,1
9917.1,1
6364.1,1
23001.1,1
138065.1,1
165904.1,1
7784.1,1
3187.1,1
23471.1,1
390648.1,1
83795.1,1
6536.1,1
153733.1,1
4700.1,1
57168.1,1
386675.1,1
57482.1,1
51364.1,1
1520.1,1
3688.1,1
57763.1,1
5169.1,1
255220.1,1
89882.1,1
11328.1,1
259285.1,1
84720.1,1
338751.1,1
9538.1,1
284338.1,1
54888.1,1
94081.1,1
483.1,1
22953.1,1
63827.1,1
389396.1,1
26043.1,1
127495.1,1
54496.1,1
4656.1,1
9341.1,1
79727.1,1
283869.1,1
1155.1,1
79785.1,1
9985.1,1
152579.1,1
578.1,1
28974.1,1
5375.1,1
91107.1,1
9953.1,1
338675.1,1
6609.1,1
7480.1,1
931.1,1
5174.1,1
7424.1,1
7773.1,1
50999.1,1
7278.1,1
4751.1,1
164.1,1
79666.1,1
64321.1,1
85456.1,1
56979.1,1
149951.1,1
352909.1,1
79748.1,1
158067.1,1
6666.1,1
165721.1,1
83876.1,1
171177.1,1
7205.1,1
253190.1,1
170712.1,1
26189.1,1
29922.1,1
128.1,1
121273.1,1
55845.1,1
55138.1,1
158798.1,1
6405.1,1
29896.1,1
4753.1,1
221.1,1
157724.1,1
84896.1,1
2764.1,1
1364.1,1
221416.1,1
8928.1,1
25950.1,1
4121.1,1
4058.1,1
54935.1,1
122704.1,1
1446.1,1
119687.1,1
80219.1,1
153396.1,1
4714.1,1
3315.1,1
55069.1,1
8794.1,1
22835.1,1
9755.1,1
84701.1,1
58493.1,1
4490.1,1
8763.1,1
9902.1,1
3965.1,1
163351.1,1
120114.1,1
9197.1,1
2317.1,1
4495.1,1
3866.1,1
23382.1,1
54586.1,1
149076.1,1
2189.1,1
7637.1,1
81569.1,1
130951.1,1
501.1,1
56970.1,1
25961.1,1
85300.1,1
6238.1,1
26472.1,1
8061.1,1
80232.1,1
64089.1,1
9334.1,1
80099.1,1
6362.1,1
120796.1,1
57116.1,1
57819.1,1
124583.1,1
5646.1,1
80128.1,1
140873.1,1
132321.1,1
149699.1,1
148362.1,1
6520.1,1
79780.1,1
1909.1,1
129521.1,1
26497.1,1
25913.1,1
2729.1,1
7461.1,1
54726.1,1
341032.1,1
9324.1,1
1419.1,1
5081.1,1
6307.1,1
2527.1,1
55314.1,1
29968.1,1
619208.1,1
57406.1,1
84560.1,1
57089.1,1
3700.1,1
474.1,1
135941.1,1
55154.1,1
29989.1,1
119.1,1
10335.1,1
3981.1,1
134391.1,1
22985.1,1
55669.1,1
23186.1,1
389400.1,1
54857.1,1
55831.1,1
5884.1,1
5565.1,1
138881.1,1
50604.1,1
7134.1,1
441272.1,1
11313.1,1
368.1,1
54507.1,1
10005.1,1
3475.1,1
83882.1,1
84444.1,1
390038.1,1
93978.1,1
4111.1,1
58473.1,1
3590.1,1
219417.1,1
6360.1,1
337966.1,1
100506049.1,1
5287.1,1
151987.1,1
4886.1,1
8510.1,1
79641.1,1
400916.1,1
1584.1,1
286451.1,1
4591.1,1
54980.1,1
84654.1,1
9816.1,1
163786.1,1
83744.1,1
390883.1,1
2914.1,1
55634.1,1
116512.1,1
3817.1,1
57621.1,1
54788.1,1
4999.1,1
122046.1,1
376267.1,1
2965.1,1
117143.1,1
6327.1,1
5149.1,1
267002.1,1
200933.1,1
90333.1,1
94032.1,1
402573.1,1
84261.1,1
23361.1,1
8492.1,1
3906.1,1
90637.1,1
8356.1,1
147949.1,1
116842.1,1
79073.1,1
34.1,1
81575.1,1
1379.1,1
26468.1,1
100507203.1,1
353299.1,1
1652.1,1
1486.1,1
6146.1,1
9236.1,1
6622.1,1
64848.1,1
26762.1,1
124512.1,1
2827.1,1
57231.1,1
3043.1,1
27198.1,1
79594.1,1
25932.1,1
23710.1,1
10021.1,1
54819.1,1
54902.1,1
10308.1,1
65980.1,1
3993.1,1
81551.1,1
93973.1,1
10092.1,1
56906.1,1
163059.1,1
84253.1,1
284346.1,1
29902.1,1
84790.1,1
388555.1,1
8228.1,1
84985.1,1
84816.1,1
127687.1,1
142679.1,1
221504.1,1
375519.1,1
2746.1,1
3397.1,1
255626.1,1
2301.1,1
81555.1,1
145501.1,1
56311.1,1
1621.1,1
116379.1,1
3049.1,1
84616.1,1
64801.1,1
79640.1,1
57472.1,1
84273.1,1
337979.1,1
4891.1,1
1192.1,1
51300.1,1
1339.1,1
4502.1,1
4355.1,1
23052.1,1
3972.1,1
81697.1,1
10914.1,1
25948.1,1
440021.1,1
51678.1,1
10067.1,1
50846.1,1
2639.1,1
54860.1,1
84105.1,1
1636.1,1
183.1,1
126969.1,1
3224.1,1
3093.1,1
896.1,1
1345.1,1
9322.1,1
27177.1,1
122665.1,1
57194.1,1
340252.1,1
6446.1,1
124872.1,1
10636.1,1
389118.1,1
221785.1,1
948.1,1
377007.1,1
613209.1,1
90135.1,1
390437.1,1
100506581.1,1
64747.1,1
3281.1,1
56929.1,1
83719.1,1
29066.1,1
27175.1,1
26211.1,1
3161.1,1
80704.1,1
256297.1,1
3849.1,1
140735.1,1
23529.1,1
5502.1,1
94234.1,1
8846.1,1
84698.1,1
4109.1,1
57494.1,1
164714.1,1
11166.1,1
85364.1,1
55757.1,1
3645.1,1
128488.1,1
132989.1,1
10531.1,1
672.1,1
9241.1,1
23498.1,1
55331.1,1
55848.1,1
54443.1,1
81544.1,1
58478.1,1
56984.1,1
55200.1,1
54596.1,1
56681.1,1
60487.1,1
81031.1,1
23474.1,1
256691.1,1
140576.1,1
221527.1,1
54927.1,1
63933.1,1
4828.1,1
55120.1,1
5192.1,1
5570.1,1
26140.1,1
359.1,1
158431.1,1
6815.1,1
1105.1,1
151050.1,1
83661.1,1
78997.1,1
7884.1,1
59082.1,1
28234.1,1
150590.1,1
80762.1,1
284111.1,1
84186.1,1
24144.1,1
79016.1,1
79094.1,1
57191.1,1
115795.1,1
6531.1,1
22937.1,1
26658.1,1
10166.1,1
65266.1,1
3141.1,1
5613.1,1
5047.1,1
10321.1,1
3467.1,1
246176.1,1
255738.1,1
142680.1,1
8321.1,1
386681.1,1
4237.1,1
8633.1,1
643008.1,1
55840.1,1
574028.1,1
400757.1,1
100129669.1,1
84304.1,1
11064.1,1
25797.1,1
56849.1,1
79883.1,1
646450.1,1
646424.1,1
2166.1,1
29890.1,1
337968.1,1
57720.1,1
389690.1,1
26973.1,1
125488.1,1
134549.1,1
699.1,1
131540.1,1
84281.1,1
3578.1,1
220032.1,1
100293516.1,1
3265.1,1
4848.1,1
5540.1,1
6277.1,1
284186.1,1
56947.1,1
22911.1,1
10244.1,1
221477.1,1
8099.1,1
71.1,1
53829.1,1
10615.1,1
83696.1,1
51131.1,1
23155.1,1
55347.1,1
10620.1,1
126070.1,1
80108.1,1
221472.1,1
2016.1,1
54458.1,1
6259.1,1
143503.1,1
2842.1,1
11137.1,1
3766.1,1
1657.1,1
56963.1,1
145226.1,1
431704.1,1
140689.1,1
1427.1,1
23247.1,1
338821.1,1
390075.1,1
164284.1,1
663.1,1
158809.1,1
340719.1,1
902.1,1
10039.1,1
10193.1,1
7499.1,1
83877.1,1
400954.1,1
126370.1,1
6525.1,1
6615.1,1
167227.1,1
440387.1,1
55335.1,1
54981.1,1
9021.1,1
7367.1,1
375444.1,1
728591.1,1
79827.1,1
6652.1,1
1018.1,1
388276.1,1
120066.1,1
83862.1,1
55652.1,1
10158.1,1
684.1,1
163778.1,1
9787.1,1
284325.1,1
25802.1,1
6997.1,1
254879.1,1
27338.1,1
10003.1,1
390054.1,1
152100.1,1
4702.1,1
220202.1,1
85395.1,1
79651.1,1
254950.1,1
22903.1,1
7594.1,1
91614.1,1
1265.1,1
51129.1,1
10024.1,1
22993.1,1
3108.1,1
51091.1,1
81300.1,1
11057.1,1
5771.1,1
30832.1,1
2521.1,1
285335.1,1
51167.1,1
51264.1,1
4801.1,1
6390.1,1
2170.1,1
5520.1,1
4864.1,1
84872.1,1
50833.1,1
221937.1,1
3227.1,1
151.1,1
84622.1,1
5241.1,1
7936.1,1
54928.1,1
54762.1,1
27244.1,1
56655.1,1
8819.1,1
9143.1,1
90321.1,1
6882.1,1
57544.1,1
84318.1,1
171484.1,1
143241.1,1
285521.1,1
441381.1,1
9559.1,1
23011.1,1
148534.1,1
1084.1,1
9473.1,1
401152.1,1
10227.1,1
23005.1,1
834.1,1
10111.1,1
9668.1,1
55754.1,1
5252.1,1
284439.1,1
64151.1,1
5961.1,1
115827.1,1
79083.1,1
7015.1,1
9406.1,1
51651.1,1
30.1,1
57821.1,1
10780.1,1
51569.1,1
10811.1,1
9588.1,1
285848.1,1
23091.1,1
55293.1,1
10467.1,1
84333.1,1
80228.1,1
9221.1,1
390598.1,1
5552.1,1
23550.1,1
126.1,1
503582.1,1
121278.1,1
1528.1,1
79071.1,1
10425.1,1
7789.1,1
6045.1,1
130560.1,1
27106.1,1
120065.1,1
83695.1,1
60494.1,1
346157.1,1
391196.1,1
829.1,1
55207.1,1
4852.1,1
1633.1,1
7710.1,1
9450.1,1
253832.1,1
285267.1,1
116151.1,1
57524.1,1
284485.1,1
2712.1,1
144402.1,1
134218.1,1
51074.1,1
23673.1,1
79650.1,1
162967.1,1
255189.1,1
170960.1,1
79728.1,1
55677.1,1
83544.1,1
115416.1,1
353144.1,1
9169.1,1
160140.1,1
54936.1,1
94239.1,1
2524.1,1
3959.1,1
55172.1,1
9722.1,1
64208.1,1
51608.1,1
10384.1,1
64211.1,1
100130733.1,1
401138.1,1
11337.1,1
80006.1,1
84174.1,1
139067.1,1
2913.1,1
50617.1,1
5644.1,1
79414.1,1
81392.1,1
1145.1,1
113026.1,1
344787.1,1
26511.1,1
124538.1,1
3003.1,1
128272.1,1
119764.1,1
55039.1,1
1282.1,1
83547.1,1
1998.1,1
85415.1,1
3757.1,1
84775.1,1
51136.1,1
8506.1,1
55244.1,1
29122.1,1
27445.1,1
114798.1,1
2876.1,1
10402.1,1
1559.1,1
2053.1,1
8904.1,1
142910.1,1
3207.1,1
55632.1,1
5585.1,1
393046.1,1
80131.1,1
7525.1,1
58496.1,1
8237.1,1
330.1,1
2710.1,1
54892.1,1
150297.1,1
7541.1,1
80346.1,1
5994.1,1
10505.1,1
26258.1,1
192670.1,1
55715.1,1
8785.1,1
3038.1,1
11120.1,1
339324.1,1
10491.1,1
390154.1,1
6733.1,1
7482.1,1
54752.1,1
65122.1,1
150353.1,1
6283.1,1
400073.1,1
661.1,1
60672.1,1
90324.1,1
8836.1,1
126069.1,1
91137.1,1
140625.1,1
10870.1,1
85359.1,1
22931.1,1
85403.1,1
1196.1,1
9797.1,1
8940.1,1
5213.1,1
3010.1,1
9913.1,1
59339.1,1
10179.1,1
11072.1,1
2962.1,1
1519.1,1
51093.1,1
6406.1,1
8360.1,1
57136.1,1
339500.1,1
27287.1,1
5476.1,1
22794.1,1
143662.1,1
340385.1,1
169166.1,1
642797.1,1
11186.1,1
50831.1,1
9689.1,1
916.1,1
116412.1,1
1013.1,1
79642.1,1
4669.1,1
389058.1,1
10923.1,1
3782.1,1
55695.1,1
10768.1,1
94274.1,1
84108.1,1
124056.1,1
23130.1,1
8874.1,1
23269.1,1
53836.1,1
259290.1,1
8000.1,1
7363.1,1
726.1,1
441608.1,1
23468.1,1
54539.1,1
23430.1,1
51201.1,1
85477.1,1
440956.1,1
162966.1,1
5744.1,1
967.1,1
79038.1,1
79183.1,1
51444.1,1
4189.1,1
29063.1,1
2701.1,1
388951.1,1
84276.1,1
220382.1,1
1303.1,1
259249.1,1
84315.1,1
56261.1,1
3170.1,1
6050.1,1
51082.1,1
9684.1,1
138805.1,1
127074.1,1
51027.1,1
7675.1,1
1942.1,1
2743.1,1
439996.1,1
1716.1,1
283431.1,1
442444.1,1
84249.1,1
90693.1,1
9051.1,1
55998.1,1
91319.1,1
83890.1,1
143471.1,1
5277.1,1
23291.1,1
387707.1,1
25909.1,1
90326.1,1
6725.1,1
94086.1,1
285605.1,1
6192.1,1
54961.1,1
10966.1,1
90737.1,1
221184.1,1
199692.1,1
79932.1,1
27165.1,1
23533.1,1
116179.1,1
399.1,1
63974.1,1
59067.1,1
51348.1,1
201799.1,1
5802.1,1
4922.1,1
127003.1,1
81790.1,1
51397.1,1
387758.1,1
202865.1,1
87.1,1
284402.1,1
91120.1,1
85480.1,1
64582.1,1
54863.1,1
6274.1,1
7296.1,1
80895.1,1
727910.1,1
10288.1,1
51523.1,1
146050.1,1
124961.1,1
51705.1,1
3614.1,1
3189.1,1
2697.1,1
57804.1,1
2181.1,1
114088.1,1
9266.1,1
219464.1,1
55532.1,1
7984.1,1
131669.1,1
58504.1,1
25823.1,1
3767.1,1
54815.1,1
9246.1,1
126068.1,1
4992.1,1
1294.1,1
181.1,1
1191.1,1
1611.1,1
50834.1,1
3275.1,1
55776.1,1
285141.1,1
635.1,1
84274.1,1
23376.1,1
284106.1,1
219484.1,1
8992.1,1
3674.1,1
26012.1,1
773.1,1
26033.1,1
3787.1,1
81890.1,1
669.1,1
80008.1,1
80231.1,1
81559.1,1
646457.1,1
144108.1,1
374355.1,1
55471.1,1
221079.1,1
5338.1,1
284827.1,1
390882.1,1
27309.1,1
905.1,1
54918.1,1
81627.1,1
6300.1,1
4762.1,1
114771.1,1
51465.1,1
11309.1,1
2806.1,1
83879.1,1
3918.1,1
390999.1,1
7678.1,1
643803.1,1
8683.1,1
56265.1,1
51004.1,1
55812.1,1
136647.1,1
7727.1,1
51060.1,1
389152.1,1
283219.1,1
8723.1,1
7096.1,1
284996.1,1
127829.1,1
390443.1,1
2303.1,1
3074.1,1
57491.1,1
7851.1,1
23765.1,1
8780.1,1
92714.1,1
10127.1,1
92344.1,1
84659.1,1
9934.1,1
8354.1,1
1669.1,1
6366.1,1
389289.1,1
2131.1,1
55750.1,1
50836.1,1
7328.1,1
573.1,1
1296.1,1
10287.1,1
1007.1,1
117286.1,1
116254.1,1
57592.1,1
140883.1,1
221154.1,1
140290.1,1
6812.1,1
9441.1,1
2696.1,1
7923.1,1
51115.1,1
23308.1,1
9415.1,1
1369.1,1
4803.1,1
4825.1,1
56301.1,1
51663.1,1
80318.1,1
7148.1,1
90417.1,1
126272.1,1
645027.1,1
84301.1,1
84100.1,1
9057.1,1
5747.1,1
199800.1,1
2747.1,1
4004.1,1
593.1,1
26051.1,1
29883.1,1
57597.1,1
319100.1,1
3163.1,1
388646.1,1
627.1,1
54834.1,1
9993.1,1
1346.1,1
54887.1,1
138429.1,1
5307.1,1
387715.1,1
79690.1,1
6717.1,1
65985.1,1
79924.1,1
100131390.1,1
26301.1,1
9724.1,1
5529.1,1
11269.1,1
63910.1,1
284339.1,1
11278.1,1
257068.1,1
26275.1,1
84662.1,1
26287.1,1
54879.1,1
6280.1,1
390157.1,1
340419.1,1
90410.1,1
3795.1,1
6888.1,1
23555.1,1
26112.1,1
143872.1,1
8786.1,1
116541.1,1
388552.1,1
92597.1,1
2785.1,1
286205.1,1
51043.1,1
390148.1,1
118430.1,1
27010.1,1
386682.1,1
11330.1,1
8993.1,1
100038246.1,1
10254.1,1
140831.1,1
4084.1,1
64847.1,1
7586.1,1
4318.1,1
387836.1,1
1476.1,1
54059.1,1
9314.1,1
25874.1,1
3811.1,1
143098.1,1
7711.1,1
9095.1,1
340075.1,1
7247.1,1
56300.1,1
2767.1,1
11156.1,1
27079.1,1
5236.1,1
2005.1,1
1376.1,1
64111.1,1
247.1,1
84328.1,1
9220.1,1
9410.1,1
3209.1,1
284369.1,1
11251.1,1
90423.1,1
220963.1,1
149499.1,1
55422.1,1
10391.1,1
3915.1,1
84081.1,1
58475.1,1
10140.1,1
2963.1,1
91351.1,1
29888.1,1
3778.1,1
23592.1,1
128344.1,1
273.1,1
150763.1,1
5089.1,1
11014.1,1
4148.1,1
7414.1,1
7443.1,1
27120.1,1
8417.1,1
10732.1,1
55279.1,1
3268.1,1
84987.1,1
285800.1,1
57719.1,1
22902.1,1
810.1,1
340547.1,1
1456.1,1
7141.1,1
158055.1,1
7932.1,1
222171.1,1
1854.1,1
27236.1,1
84187.1,1
2670.1,1
129831.1,1
706.1,1
29923.1,1
55771.1,1
27113.1,1
84886.1,1
149345.1,1
375337.1,1
84830.1,1
125963.1,1
644538.1,1
729967.1,1
2070.1,1
51068.1,1
51260.1,1
81894.1,1
729665.1,1
253650.1,1
57710.1,1
27319.1,1
6713.1,1
118442.1,1
171482.1,1
339778.1,1
92552.1,1
55862.1,1
51052.1,1
84432.1,1
51.1,1
285282.1,1
51276.1,1
145957.1,1
440107.1,1
84923.1,1
7349.1,1
149420.1,1
7916.1,1
286122.1,1
6431.1,1
9457.1,1
100528020.1,1
23053.1,1
977.1,1
6990.1,1
7106.1,1
55171.1,1
199699.1,1
1961.1,1
3007.1,1
10449.1,1
283358.1,1
401647.1,1
27020.1,1
2067.1,1
5017.1,1
81034.1,1
1857.1,1
1622.1,1
166655.1,1
230.1,1
8790.1,1
4247.1,1
132724.1,1
9726.1,1
1943.1,1
779.1,1
3952.1,1
260425.1,1
57630.1,1
375704.1,1
26234.1,1
205327.1,1
79884.1,1
220296.1,1
22919.1,1
1740.1,1
22808.1,1
10312.1,1
170591.1,1
55786.1,1
83894.1,1
80308.1,1
7139.1,1
9275.1,1
348158.1,1
79746.1,1
84258.1,1
146754.1,1
28962.1,1
27350.1,1
260429.1,1
1572.1,1
7110.1,1
7508.1,1
9823.1,1
8665.1,1
23333.1,1
79730.1,1
11168.1,1
197021.1,1
388323.1,1
9235.1,1
7629.1,1
55773.1,1
79090.1,1
3362.1,1
29844.1,1
83881.1,1
79921.1,1
55863.1,1
112401.1,1
2012.1,1
64127.1,1
389766.1,1
3579.1,1
644096.1,1
7903.1,1
64581.1,1
8856.1,1
5573.1,1
8382.1,1
54509.1,1
84134.1,1
23023.1,1
284434.1,1
116843.1,1
353322.1,1
585.1,1
26608.1,1
55738.1,1
100137049.1,1
57560.1,1
25884.1,1
89941.1,1
55801.1,1
23654.1,1
7716.1,1
1312.1,1
79598.1,1
26998.1,1
8529.1,1
201633.1,1
3203.1,1
79086.1,1
3835.1,1
7804.1,1
23746.1,1
3251.1,1
170394.1,1
147906.1,1
58529.1,1
26993.1,1
643311.1,1
54738.1,1
127670.1,1
10915.1,1
147040.1,1
55768.1,1
5590.1,1
4134.1,1
53947.1,1
8577.1,1
55032.1,1
23607.1,1
10553.1,1
11237.1,1
3840.1,1
84189.1,1
1506.1,1
123722.1,1
23336.1,1
2028.1,1
11081.1,1
3420.1,1
259232.1,1
80227.1,1
29941.1,1
79134.1,1
79798.1,1
6499.1,1
84066.1,1
84798.1,1
5110.1,1
100506012.1,1
54469.1,1
50856.1,1
26353.1,1
155.1,1
51015.1,1
9589.1,1
219447.1,1
91392.1,1
55238.1,1
387804.1,1
10218.1,1
100130274.1,1
132612.1,1
93621.1,1
4967.1,1
390191.1,1
132430.1,1
10537.1,1
10577.1,1
83854.1,1
23626.1,1
64710.1,1
3373.1,1
4821.1,1
55288.1,1
342977.1,1
2686.1,1
3938.1,1
51458.1,1
10628.1,1
10281.1,1
133923.1,1
55116.1,1
30848.1,1
2947.1,1
7769.1,1
2520.1,1
56990.1,1
3620.1,1
4674.1,1
10152.1,1
55593.1,1
57463.1,1
1031.1,1
390063.1,1
9878.1,1
53838.1,1
9182.1,1
126859.1,1
5734.1,1
8835.1,1
8677.1,1
6487.1,1
11235.1,1
10876.1,1
642636.1,1
23057.1,1
633.1,1
80117.1,1
94097.1,1
23512.1,1
8726.1,1
143501.1,1
391.1,1
6608.1,1
118663.1,1
7289.1,1
6599.1,1
134728.1,1
116362.1,1
55778.1,1
51314.1,1
728.1,1
2065.1,1
338398.1,1
65220.1,1
9351.1,1
113444.1,1
23509.1,1
124944.1,1
26224.1,1
83596.1,1
55687.1,1
2177.1,1
6947.1,1
725.1,1
11104.1,1
90025.1,1
112885.1,1
57596.1,1
23426.1,1
4826.1,1
727684.1,1
3104.1,1
6764.1,1
64598.1,1
8416.1,1
9963.1,1
148156.1,1
5364.1,1
245937.1,1
163259.1,1
5591.1,1
9518.1,1
219972.1,1
284371.1,1
339345.1,1
5806.1,1
2669.1,1
80168.1,1
5937.1,1
904.1,1
1429.1,1
79774.1,1
2810.1,1
6038.1,1
56271.1,1
285311.1,1
23408.1,1
55466.1,1
390093.1,1
1893.1,1
7257.1,1
8642.1,1
1149.1,1
203260.1,1
161835.1,1
1136.1,1
6447.1,1
342357.1,1
10519.1,1
54033.1,1
64769.1,1
23521.1,1
155051.1,1
152015.1,1
246744.1,1
23216.1,1
115650.1,1
4114.1,1
390059.1,1
11341.1,1
346525.1,1
9373.1,1
440515.1,1
338339.1,1
440695.1,1
1974.1,1
64806.1,1
23059.1,1
219854.1,1
26330.1,1
127396.1,1
79145.1,1
4729.1,1
1103.1,1
260436.1,1
23114.1,1
114885.1,1
10919.1,1
148003.1,1
912.1,1
4900.1,1
1670.1,1
5631.1,1
5831.1,1
25917.1,1
9049.1,1
147372.1,1
3204.1,1
387748.1,1
6837.1,1
79596.1,1
7024.1,1
54741.1,1
89796.1,1
1298.1,1
23167.1,1
5029.1,1
171024.1,1
11131.1,1
83699.1,1
339967.1,1
23406.1,1
5528.1,1
5516.1,1
80700.1,1
5730.1,1
56287.1,1
54700.1,1
1463.1,1
5828.1,1
